blue_win,blue_kills,blue_deaths,blue_assists,blue_kda,red_kills,red_deaths,red_assists,red_kda,blue_Tank,red_Tank,blue_Mage,red_Mage,blue_Assassin,red_Assassin,blue_Marksman,red_Marksman,blue_Support,red_Support,blue_Fighter,red_Fighter,rank_score_red,rank_score_blue
1,30,22,66,4.363636363636363,22,30,45,2.2333333333333334,529635,271035,219420,170940,0,349146,0,146861,331500,0,417555,449241,38.0,39.2
0,19,26,28,1.807692307692308,26,19,39,3.421052631578948,0,0,224292,380100,119004,235824,116712,170576,105288,141076,0,235824,37.0,36.5
0,28,33,34,1.878787878787879,33,28,57,3.2142857142857144,207645,90530,269468,250976,349440,0,172900,0,92928,250976,207645,90530,32.75,37.333333333333336
0,33,45,40,1.6222222222222222,45,34,95,4.117647058823529,310684,217815,140179,416214,216600,140530,347380,179158,92389,140530,358474,217815,33.666666666666664,37.333333333333336
0,18,35,27,1.2857142857142858,35,18,54,4.944444444444445,277514,207450,134056,522613,130065,417855,0,174524,0,136019,407579,413235,35.0,34.0
0,13,28,29,1.5,28,13,51,6.076923076923077,63680,0,343456,391321,94028,0,103572,280865,0,87670,270232,302546,36.8,31.5
0,25,36,38,1.75,36,25,70,4.24,0,200130,409995,598298,451835,350208,898941,296004,166908,200130,293233,652502,37.6,39.2
1,23,13,53,5.846153846153846,13,23,29,1.826086956521739,301286,61540,167104,142675,177730,109224,177730,251899,167104,0,301286,145886,40.0,36.0
1,24,11,39,5.727272727272728,11,24,13,1.0,0,118128,239232,285546,239232,179046,132613,318198,132613,285546,0,118128,40.0,39.0
0,25,31,30,1.7741935483870968,31,25,75,4.24,0,281214,217875,476729,257792,247296,197655,538421,110424,767854,475667,281214,40.0,36.8
1,31,19,51,4.315789473684211,19,31,23,1.3548387096774193,0,0,427842,162484,0,373354,582658,461364,129883,162484,284699,198270,36.0,39.0
1,28,22,52,3.636363636363636,22,28,33,1.9642857142857144,301195,224984,378350,206880,0,206880,309358,0,91465,82764,209730,142220,33.5,33.333333333333336
0,10,30,10,0.6666666666666666,30,10,40,7.0,109728,106848,291167,361652,0,285198,0,0,146230,0,254665,509778,38.0,35.0
1,37,40,59,2.4,40,37,49,2.4054054054054053,0,135889,211650,238528,216405,247120,855359,493648,211650,374417,354204,0,36.0,33.2
0,28,38,43,1.868421052631579,38,28,67,3.75,0,256416,0,792452,0,143052,408330,0,137150,688480,0,256416,31.5,36.0
0,8,16,11,1.1875,16,8,21,4.625,72260,145245,133857,72100,66500,143310,106436,71210,93921,39248,72260,145245,36.0,33.333333333333336
1,29,19,43,3.789473684210526,19,29,21,1.3793103448275863,91487,247032,136240,172998,167090,141882,0,110544,0,242818,258577,319094,35.5,25.5
1,39,33,40,2.393939393939394,33,39,50,2.128205128205128,280245,0,417506,544442,0,386873,132379,0,417506,118560,280245,317035,30.8,32.333333333333336
0,15,23,15,1.3043478260869563,23,15,32,3.6666666666666665,0,180852,200804,0,133094,0,103560,132808,67710,0,0,180852,33.5,35.0
1,43,39,66,2.7948717948717947,38,44,59,2.2045454545454546,0,0,0,455968,347742,558722,537598,263024,175126,197760,347742,258208,33.4,37.333333333333336
0,17,37,31,1.2972972972972974,37,18,56,5.166666666666667,281210,0,210358,373682,235648,501184,354508,168924,91498,542606,281210,501184,32.0,34.666666666666664
1,38,31,53,2.935483870967742,31,38,46,2.026315789473684,375462,0,374148,208380,350334,656814,291040,0,291040,208380,1099944,256944,33.8,35.2
1,34,23,51,3.695652173913044,23,34,36,1.7352941176470589,209040,0,243776,118644,0,306222,444656,384804,0,106272,209040,483174,38.66666666666666,37.0
0,7,18,9,0.8888888888888888,17,7,22,5.571428571428571,63300,0,39904,231486,128700,54639,175842,122539,39904,120366,63300,0,35.0,37.6
0,29,43,35,1.4883720930232558,43,29,46,3.0689655172413794,137020,257552,201735,472725,422745,310046,256736,214665,0,472725,559765,567598,37.4,38.0
1,35,20,51,4.3,20,35,26,1.3142857142857145,0,0,0,358992,478334,420496,0,145808,0,358992,478334,179760,37.6,36.6
0,16,34,20,1.0588235294117647,34,16,43,4.8125,131274,0,407537,240736,69140,0,130403,482464,205120,106668,131274,241728,36.0,34.75
1,34,36,64,2.7222222222222223,36,34,85,3.5588235294117645,169932,498589,372744,372546,556930,258080,345834,372546,542676,0,902764,756669,36.0,34.666666666666664
1,32,16,44,4.75,16,32,19,1.09375,0,182196,378121,108816,208755,227005,248096,195485,378121,86669,208755,409201,36.0,36.0
0,26,35,34,1.7142857142857142,35,27,63,3.6296296296296298,255930,111024,165074,414706,311545,0,0,0,0,111024,402401,252544,34.5,36.8
1,35,21,53,4.190476190476191,21,35,32,1.5142857142857142,438145,0,391993,168812,262032,144898,197460,104916,327421,83787,438145,397497,37.333333333333336,38.4
0,35,57,50,1.4912280701754386,57,35,92,4.257142857142857,382035,360162,166320,598757,590918,0,447644,302056,0,199350,561369,856213,29.75,33.0
0,35,46,29,1.391304347826087,46,36,64,3.055555555555556,373302,0,142311,520160,294559,848402,166880,0,142311,0,667861,591362,22.0,22.0
1,44,29,50,3.2413793103448274,29,44,26,1.25,0,537345,254656,341530,708909,0,311253,301104,254656,341530,397656,537345,21.25,27.33333333333333
1,26,9,31,6.333333333333333,9,26,15,0.9230769230769232,0,209400,344176,83820,420594,242747,0,103296,104112,83820,0,348851,32.0,36.0
1,25,12,28,4.416666666666667,11,26,13,0.9230769230769232,0,81521,85877,120101,85877,38384,65530,62809,25669,27265,0,119905,37.6,36.333333333333336
0,25,42,47,1.7142857142857142,41,25,71,4.48,106116,0,133991,356340,369088,241536,400740,142753,133991,356340,274984,241536,40.0,34.75
0,19,23,31,2.1739130434782608,23,19,49,3.789473684210526,395657,546255,175714,213525,211905,0,0,211020,175714,353925,607562,686655,36.66666666666666,33.0
1,36,39,59,2.435897435897436,39,36,52,2.5277777777777777,542538,262688,248912,260448,0,700454,0,201750,248912,0,371808,500944,34.0,35.666666666666664
1,54,67,67,1.8059701492537317,67,55,63,2.363636363636364,802548,909018,249312,243184,0,477180,369792,0,249312,243184,802548,1386198,19.6,17.666666666666668
1,35,13,41,5.846153846153846,13,35,9,0.6285714285714286,0,117720,112896,0,112896,280056,143741,64630,0,40112,0,288254,23.0,17.666666666666668
1,54,35,62,3.3142857142857145,35,54,62,1.7962962962962965,346506,162036,0,106968,426010,340165,197265,0,131586,106968,640930,358941,18.666666666666668,23.0
0,17,22,20,1.681818181818182,22,17,28,2.9411764705882355,91872,131898,66980,158508,0,67790,51615,64610,104804,53136,129696,199688,24.5,25.0
1,27,13,27,4.153846153846154,13,27,17,1.1111111111111112,0,0,339990,236624,515188,160832,270410,0,105588,66300,340020,331156,37.0,35.8
0,16,28,25,1.4642857142857142,28,16,59,5.4375,216420,0,141141,302226,0,302226,134615,0,141141,113952,216420,0,36.0,31.75
0,27,38,29,1.4736842105263157,38,27,76,4.222222222222222,138632,253312,0,510072,633161,306238,354312,214020,138632,510072,456719,559550,38.0,36.8
0,23,29,44,2.310344827586207,29,23,48,3.347826086956522,0,330498,281877,213510,281877,260096,203370,170968,130481,384478,130481,590594,36.0,36.4
0,14,17,19,1.9411764705882355,17,14,27,3.142857142857143,0,301308,66380,164948,178850,180264,114864,167594,66380,0,0,646520,37.0,40.0
0,22,25,38,2.4,25,22,34,2.6818181818181817,179368,0,354359,0,252896,402132,451121,386093,146354,0,387373,498705,36.0,37.0
0,24,33,36,1.818181818181818,33,24,51,3.5,277173,497776,165550,319394,206657,85129,114048,0,0,85129,277173,817170,35.25,37.333333333333336
1,26,13,32,4.461538461538462,13,26,16,1.1153846153846154,88121,54693,166782,135486,0,222023,0,117660,0,0,254903,141230,33.0,25.0
0,20,35,25,1.2857142857142858,35,20,42,3.85,252314,167552,0,339387,116388,274684,116388,0,0,110940,252314,503131,25.33333333333333,23.0
0,22,32,40,1.9375,32,22,43,3.409090909090909,0,111648,232408,374754,425672,0,283010,372794,232408,111648,142662,166614,35.75,35.5
1,50,35,86,3.8857142857142857,35,51,50,1.6666666666666667,394389,526336,299319,245984,0,0,296344,163870,0,245984,548199,526336,36.0,35.2
0,26,36,47,2.0277777777777777,36,26,61,3.730769230769231,423838,179620,349416,347130,0,214605,0,568881,349416,526750,423838,0,36.0,33.333333333333336
0,35,32,47,2.5625,32,35,62,2.685714285714285,114876,304487,536034,247888,255296,291125,484948,249232,0,197775,0,502262,36.0,33.0
1,43,25,54,3.88,25,44,36,1.3863636363636365,181370,199365,423525,394171,0,182746,0,134550,227100,210815,181370,199365,36.0,34.0
0,26,48,38,1.3333333333333333,48,26,44,3.5384615384615383,118404,383234,280839,204300,0,0,0,138801,280839,138801,118404,383234,30.0,30.0
1,55,40,71,3.15,40,55,63,1.8727272727272728,638178,295647,415638,398178,390654,557974,310794,298214,292740,398178,1151730,295647,35.6,36.0
0,15,47,8,0.4893617021276595,47,15,63,7.333333333333333,116448,179382,0,280636,313916,362796,85690,146367,85690,423337,430364,179382,38.0,33.5
0,30,48,53,1.7291666666666667,48,30,103,5.033333333333333,106584,0,333012,254080,333012,423945,172984,643020,0,394298,106584,0,34.4,31.5
1,11,4,12,5.75,4,11,2,0.5454545454545454,34856,38440,34278,30742,72279,47250,71929,0,9645,0,34856,61092,34.5,34.0
0,18,25,20,1.52,25,18,48,4.055555555555555,0,0,119220,336126,407488,0,160580,372305,119220,494050,0,325644,35.0,37.333333333333336
1,47,40,87,3.35,40,47,67,2.276595744680851,291907,537378,371430,0,0,294457,731016,379638,218010,0,291907,335358,35.0,34.666666666666664
1,36,22,78,5.181818181818182,21,37,29,1.351351351351351,0,161770,557700,111888,579530,171220,0,351730,380034,111888,579530,539900,36.0,31.33333333333333
0,26,33,40,2.0,33,26,64,3.730769230769231,0,305949,389272,554325,504441,340920,0,0,389272,213405,504441,305949,35.75,34.0
1,29,20,51,4.0,20,29,35,1.896551724137931,138320,88726,0,172102,484784,0,171402,169330,0,0,623104,88726,35.0,36.8
0,22,29,38,2.0689655172413794,29,22,52,3.6818181818181817,457989,0,287007,461586,197940,291057,172004,468787,89067,461586,457989,0,33.666666666666664,34.666666666666664
1,34,13,45,6.076923076923077,13,34,20,0.9705882352941176,0,141466,199725,398067,0,166180,386300,113328,148460,90343,437565,141466,38.66666666666666,38.0
1,28,17,44,4.235294117647059,17,28,29,1.6428571428571428,338335,0,211680,482252,0,0,0,440382,0,103944,338335,293386,38.0,34.666666666666664
0,7,23,8,0.6521739130434783,23,7,23,6.571428571428571,140945,182238,0,174632,183478,108468,0,105612,49095,69020,275328,182238,38.0,34.666666666666664
0,16,27,21,1.3703703703703705,27,17,31,3.411764705882353,383109,0,109104,396569,0,421660,200162,258080,91058,138489,383109,421660,38.4,37.4
0,21,28,26,1.6785714285714286,28,21,40,3.238095238095238,69930,108012,229150,164388,133952,381408,91883,90409,137267,53703,133952,378735,37.6,38.0
1,36,32,50,2.6875,31,36,39,1.9444444444444444,0,0,180012,161378,539448,389684,140244,0,140244,161378,539448,171374,35.2,37.0
1,23,17,40,3.7058823529411766,17,23,37,2.347826086956522,548733,424554,630311,0,0,346446,353538,971768,529383,0,649661,628298,36.0,37.333333333333336
1,25,28,41,2.357142857142857,28,25,59,3.48,0,393460,330442,240976,299676,0,169428,175308,161014,375188,299676,259248,35.8,35.0
0,35,33,55,2.727272727272727,33,36,51,2.333333333333333,525687,333018,290071,256880,295766,490154,0,490154,235616,256880,295766,333018,36.0,34.5
1,45,33,69,3.4545454545454546,33,45,50,1.8444444444444448,0,0,1045254,235600,839574,405252,735948,0,250176,0,413352,0,36.0,34.8
1,47,35,74,3.4571428571428573,35,49,44,1.6122448979591837,338364,0,626154,0,0,0,303008,170100,444546,170100,338364,0,38.4,33.6
0,12,19,16,1.4736842105263157,19,12,21,3.333333333333333,0,0,309675,70100,0,0,254833,143819,197595,70100,142753,0,36.0,36.0
0,24,39,40,1.641025641025641,39,24,57,4.0,87010,347036,137228,255840,380991,201705,0,380667,137228,0,300085,602876,39.2,40.0
0,24,29,37,2.103448275862069,29,24,43,3.0,71180,0,116712,427469,282584,246448,133991,148083,133991,104316,165872,421518,39.2,36.0
0,8,23,6,0.6086956521739131,22,8,25,5.875,0,0,191750,71380,190883,110628,151971,71380,230662,0,0,110628,36.0,38.4
0,14,22,20,1.5454545454545454,22,14,54,5.428571428571429,177380,212400,0,559825,206145,215160,361189,415605,0,109716,383525,462064,40.0,39.2
0,19,28,26,1.6071428571428572,28,19,53,4.2631578947368425,49617,0,114024,248515,114024,165760,0,138463,110868,386978,160485,165760,40.0,37.6
1,30,27,41,2.6296296296296298,27,30,44,2.3666666666666667,0,283220,180236,426900,421488,0,699876,595400,180236,426900,421488,283220,40.0,40.0
1,32,25,66,3.92,25,32,29,1.6875,148356,303299,489463,148668,859214,546432,0,0,0,232862,430080,563247,39.2,39.2
0,32,37,41,1.972972972972973,37,32,51,2.75,105036,371286,206310,0,0,500144,210840,255680,105036,0,206310,615750,40.0,40.0
1,19,9,23,4.666666666666667,9,19,9,0.9473684210526316,106752,27104,120936,0,182611,242707,83897,66250,26985,0,195412,203561,40.0,39.2
1,26,14,37,4.5,14,26,29,1.6538461538461535,71600,0,144690,107148,443469,234816,162680,110760,0,169248,370379,165720,40.0,40.0
1,21,21,34,2.619047619047619,20,21,45,3.095238095238096,170464,119220,354912,51975,134576,118356,290537,89892,72890,141867,170464,237576,38.4,39.2
0,18,31,30,1.5483870967741935,31,18,65,5.333333333333333,306540,144196,0,455937,402180,235600,340783,210225,142558,144196,510495,235600,40.0,37.6
0,25,28,42,2.392857142857143,28,25,44,2.88,89507,175392,178080,293968,162162,345380,0,181958,89507,130546,340242,175392,39.2,40.0
0,25,48,45,1.4583333333333333,48,26,76,4.769230769230769,91234,139685,409650,511177,174944,601460,196200,0,91234,0,174944,670038,40.0,38.4
0,6,21,7,0.6190476190476191,21,6,38,9.833333333333334,205885,0,180544,448202,0,384114,115644,171514,0,109584,140985,384114,40.0,37.6
1,36,31,66,3.290322580645161,31,37,37,1.837837837837838,215070,0,201210,338884,0,529767,259456,439530,201210,139594,215070,289527,40.0,39.2
1,32,24,50,3.4166666666666665,24,32,42,2.0625,255504,0,113256,169008,414600,249652,422835,169008,113256,0,459159,249652,38.4,40.0
1,38,15,54,6.133333333333334,15,38,16,0.8157894736842105,92235,0,160300,104952,351162,175800,340354,114552,115368,61920,378711,113880,39.2,40.0
1,23,5,38,12.2,5,23,9,0.6086956521739131,183466,39872,108144,0,108144,327432,86823,169292,86823,0,183466,198012,40.0,39.2
1,30,21,36,3.142857142857143,21,30,24,1.5,373952,315255,286773,315478,283169,315478,0,0,0,0,373952,209175,34.2,36.0
0,18,26,27,1.7307692307692308,26,18,23,2.7222222222222223,0,0,343546,209850,431658,298809,0,146835,252164,356685,163660,298809,36.8,35.2
1,36,29,46,2.827586206896552,29,36,48,2.138888888888889,368766,606470,302583,179494,0,0,0,346032,538599,179494,604782,606470,37.6,36.0
0,12,24,15,1.125,24,13,37,4.6923076923076925,111444,0,0,518349,360934,445878,202395,0,0,111924,290714,238368,39.2,36.0
1,38,22,71,4.954545454545454,22,38,39,1.605263157894737,539787,0,803604,167706,0,470654,281078,252464,341730,132002,539787,338652,37.6,35.2
0,14,33,13,0.8181818181818182,33,14,36,4.928571428571429,213495,208965,0,456761,0,432334,248731,217065,248731,142246,213495,499053,35.2,35.0
1,33,27,71,3.851851851851852,27,33,42,2.090909090909091,297959,612792,545846,715247,0,302685,236848,248720,475232,163842,605421,612792,34.4,35.2
0,22,42,27,1.1666666666666667,42,22,60,4.636363636363637,145171,0,115284,387484,0,433740,448092,168686,0,134732,145171,217485,35.2,35.2
1,34,30,59,3.1,30,34,51,2.3823529411764706,852498,361692,0,914113,345762,0,402642,299727,209655,536847,1062153,361692,33.6,33.6
1,15,8,23,4.75,8,15,10,1.2,109476,63680,26719,96832,90409,150792,68070,0,26719,33152,199885,150792,36.8,36.8
1,42,15,50,6.133333333333334,14,42,15,0.6904761904761905,105804,355925,0,0,444046,140036,201945,130832,105804,93819,195870,402142,36.8,38.4
1,30,15,50,5.333333333333333,15,30,13,0.9333333333333332,196065,144833,288148,91905,131534,61280,295852,116052,116676,177332,367537,236738,38.4,39.2
0,39,57,65,1.824561403508772,57,39,57,2.923076923076923,253088,0,494222,720378,0,601554,297551,0,494222,522138,253088,428346,36.0,35.2
0,29,29,46,2.586206896551724,29,29,53,2.827586206896552,272030,0,148499,293214,161350,431194,314959,381977,67610,423799,532230,179802,36.8,37.6
0,14,30,19,1.1,30,14,35,4.642857142857143,0,441468,117708,297859,143923,0,235317,141843,209635,89254,258871,441468,35.2,36.0
0,22,25,42,2.56,25,22,46,3.227272727272727,347438,578445,0,164346,322437,177338,180516,0,90079,164346,489359,578445,39.2,35.6
0,9,25,12,0.84,25,9,27,5.777777777777778,141206,295580,312456,197205,142298,456773,142298,405324,181676,0,271986,295580,39.2,39.2
1,24,18,36,3.333333333333333,17,24,22,1.625,0,0,288541,580036,546495,465263,423844,765757,0,117408,585548,0,39.2,38.4
0,20,33,29,1.4848484848484849,32,21,41,3.4761904761904763,141232,0,104040,315606,310911,420558,109956,420558,104040,119496,311444,0,40.0,40.0
0,23,40,35,1.45,40,23,61,4.391304347826087,0,0,443530,623236,118236,815058,0,445679,145197,136903,416569,286756,40.0,40.0
0,20,36,25,1.25,36,20,49,4.25,0,0,187664,314307,279598,198840,235116,0,72980,109512,0,198840,38.4,38.4
0,17,34,22,1.1470588235294117,34,17,57,5.352941176470588,82621,175686,115212,288186,81620,199035,168311,329945,86691,109140,197833,354732,40.0,36.0
0,17,28,18,1.25,28,17,47,4.411764705882353,181886,181034,336817,345456,0,0,134602,197910,0,93632,354072,432858,40.0,38.4
1,27,10,42,6.9,10,27,9,0.7037037037037037,435004,0,398672,336278,0,0,169456,309818,568128,200805,435004,270361,38.4,40.0
0,34,30,63,3.2333333333333334,29,34,46,2.2058823529411766,200940,0,732264,378720,0,249168,197580,495168,319419,328962,416205,345222,37.6,37.6
1,38,25,41,3.16,25,39,31,1.435897435897436,363872,217335,210690,249816,0,242656,451168,258136,113952,103140,460610,217335,38.4,39.2
1,38,28,80,4.214285714285714,28,38,43,1.868421052631579,195390,170702,241808,217904,147316,256834,0,109524,380453,72850,481351,282482,36.8,37.6
0,31,42,50,1.9285714285714288,42,31,80,3.935483870967742,0,252688,173474,173796,358050,0,116820,462564,290294,173796,358050,252688,39.2,36.8
0,26,38,46,1.894736842105263,38,26,69,4.115384615384615,200880,286620,103116,142090,0,165340,209295,171948,103116,142090,0,451960,36.8,39.2
1,18,4,31,12.25,3,18,2,0.2777777777777778,110047,52245,66750,23786,0,52389,66750,109910,0,23786,110047,104634,36.0,37.6
0,7,26,10,0.6538461538461539,26,7,44,10.0,182916,314476,0,93687,80751,0,0,132678,0,93687,316608,314476,38.4,36.0
0,24,43,38,1.441860465116279,43,24,78,5.041666666666667,0,415260,423860,146679,0,0,331347,180068,88275,146679,199020,415260,38.4,37.6
0,33,36,59,2.555555555555556,36,33,85,3.6666666666666665,0,333188,145873,0,484033,0,145873,199515,88858,0,395175,333188,37.6,38.4
0,27,44,31,1.318181818181818,44,27,63,3.962962962962963,207720,403586,569337,534924,0,243408,257712,0,139425,431630,379920,263472,38.4,38.4
0,6,21,7,0.6190476190476191,21,6,22,7.166666666666667,79424,92554,0,107868,49356,66240,54603,0,0,107868,79424,158794,36.8,36.0
1,33,19,63,5.052631578947368,19,33,23,1.2727272727272727,216240,116976,237984,132535,345396,263874,136058,197402,107412,83930,216240,248315,36.0,36.8
0,27,30,55,2.7333333333333334,30,27,60,3.333333333333333,450886,173026,235248,282302,523041,0,506448,285821,218655,455328,307275,0,40.0,39.2
0,8,28,8,0.5714285714285714,28,8,41,8.625,45765,53712,83677,0,0,273247,175626,93126,91839,0,45765,273247,37.6,39.2
1,43,19,63,5.578947368421052,19,43,18,0.8604651162790697,85019,189915,0,92180,181972,339510,168938,0,0,0,181972,437245,36.8,32.8
0,15,31,20,1.1290322580645162,30,15,43,4.866666666666666,167247,247482,219072,207915,223716,0,106368,545866,0,86790,229992,363807,40.0,39.2
0,6,21,12,0.8571428571428571,21,6,25,7.666666666666667,191956,143180,84227,93170,0,0,51336,112164,33088,93170,158868,255344,40.0,40.0
0,20,34,43,1.8529411764705883,34,20,46,4.0,318858,383485,294120,173964,0,0,0,163758,294120,0,318858,383485,39.2,36.8
0,17,31,21,1.2258064516129032,31,17,49,4.705882352941177,116448,530142,0,0,61960,236528,0,114288,61960,114288,116448,766670,39.2,38.4
1,27,12,57,7.0,12,27,18,1.1111111111111112,162540,0,298701,275128,0,456556,198720,265908,298701,69460,162540,162652,38.4,39.2
0,40,45,66,2.355555555555556,45,40,71,2.9,137280,240000,303348,371124,0,742986,0,764586,137280,371124,303348,591108,37.6,39.2
1,35,27,77,4.148148148148148,26,35,51,2.2,341876,302961,258064,348344,0,0,471060,144794,312984,203550,238592,302961,37.6,37.6
0,5,23,3,0.3478260869565217,23,5,21,8.8,68100,53316,27391,111060,88077,81433,40312,199720,67703,0,156177,134749,37.6,36.0
0,15,34,26,1.2058823529411764,34,15,50,5.6,0,387484,242316,287188,283446,137787,0,137787,71110,106560,283446,568112,36.0,33.6
0,16,17,16,1.8823529411764703,17,16,29,2.875,0,165172,194889,300326,161490,0,0,161966,63420,94061,0,371437,37.6,36.8
0,15,31,19,1.096774193548387,31,15,47,5.2,108300,0,123636,232200,84634,183016,156614,134797,110564,63520,85052,134797,36.8,36.8
0,35,49,45,1.6326530612244898,47,35,93,4.0,135798,208635,237712,354564,882080,286535,284206,577201,135798,0,360162,785037,36.0,35.2
0,17,37,19,0.972972972972973,37,17,60,5.705882352941177,167204,115596,134719,0,162218,205935,0,205935,196299,115596,105624,0,39.2,38.4
1,37,33,72,3.303030303030303,32,37,60,2.4864864864864864,332988,0,176064,202065,176064,236624,238192,606857,0,168168,332988,0,40.0,37.6
1,35,32,62,3.03125,31,35,49,2.2857142857142856,379658,0,250080,247504,243152,0,243152,422490,250080,174986,379658,0,39.2,38.4
1,27,10,32,5.9,10,27,17,1.0,115404,47214,133612,80366,160356,157715,160356,80366,47790,0,201226,204929,40.0,38.4
0,23,45,42,1.4444444444444444,45,23,51,4.173913043478261,112608,108768,273576,173292,72300,250320,104820,394893,241056,0,112608,282060,39.2,39.2
0,32,31,37,2.225806451612903,31,32,60,2.84375,449611,0,287708,282880,204975,299353,204975,0,0,671122,449611,687595,28.5,24.0
0,16,32,19,1.09375,32,16,42,4.625,135707,110040,161130,225852,0,347664,84964,295284,84964,66750,186305,0,39.2,39.2
1,16,3,21,12.333333333333334,3,16,3,0.375,86713,116780,0,0,240234,0,54018,50472,39800,0,287147,116780,38.4,39.2
0,0,0,0,0.0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,38.4,36.8
1,39,21,57,4.571428571428571,21,39,33,1.3846153846153846,104160,316956,255968,312269,0,143858,526981,0,104160,0,255968,460814,35.2,35.2
1,39,17,62,5.941176470588236,17,39,24,1.051282051282051,380993,0,259392,341096,280704,0,0,200730,0,105672,640385,235424,39.2,40.0
1,24,10,29,5.3,10,24,7,0.7083333333333334,148729,69850,63500,122045,154646,0,86262,0,0,102528,239875,122455,37.6,39.2
0,17,31,30,1.5161290322580645,31,17,48,4.647058823529412,90530,341640,138164,208065,196575,249008,344474,202245,90530,208065,196575,341640,39.2,36.8
0,9,16,9,1.125,16,9,11,3.0,82775,0,70210,90717,165248,53640,105898,132970,23828,90717,82775,53640,36.0,35.2
0,17,33,20,1.121212121212121,32,17,65,5.705882352941177,221724,66940,0,0,134628,162456,81081,0,0,0,221724,229396,39.2,35.8
0,17,39,36,1.358974358974359,39,17,51,5.294117647058823,275756,0,349989,216135,0,547884,130286,209535,130286,115824,311900,215925,36.0,34.4
1,1,2,0,0.5,2,1,3,5.0,29808,16059,16446,0,0,11344,0,17164,16446,5964,29808,15515,37.6,36.0
0,12,22,26,1.7272727272727273,22,12,27,4.083333333333333,104394,37400,169194,63290,0,226068,38984,185756,62800,108820,0,0,38.4,38.4
1,30,24,58,3.6666666666666665,23,30,47,2.333333333333333,144014,0,0,318648,208905,491780,171416,196050,0,112788,144014,697640,37.6,38.4
0,21,28,34,1.9642857142857144,28,21,48,3.619047619047619,224910,317658,311162,427902,196830,282200,342820,0,165172,176414,142883,851346,40.0,35.2
0,9,18,10,1.0555555555555556,18,9,31,5.444444444444445,0,117108,129910,162927,129493,0,81477,0,129910,162927,129493,117108,35.2,34.4
1,33,21,42,3.571428571428572,21,34,28,1.4411764705882353,253952,0,280636,138333,345164,0,146926,245913,104940,131443,774812,0,35.2,36.8
1,37,18,59,5.333333333333333,18,37,15,0.8918918918918919,330437,140283,204030,198554,0,114624,201915,223344,204030,61560,330437,277277,36.0,38.4
1,42,26,80,4.6923076923076925,26,42,59,2.023809523809524,473715,241328,511376,174118,0,236992,0,175182,250192,174118,473715,478320,38.4,36.0
0,8,23,6,0.6086956521739131,23,8,36,7.375,0,198435,255635,244111,257964,0,85283,196185,170352,440296,257964,198435,36.0,37.6
1,45,37,73,3.189189189189189,37,45,51,1.9555555555555555,395208,286858,663196,527219,304793,358992,253616,220335,242752,552084,1120445,891050,36.0,37.6
1,40,26,70,4.230769230769231,26,40,40,1.65,0,0,419788,161266,468364,200325,179256,179214,131638,243689,756514,282748,35.2,36.8
0,29,35,58,2.4857142857142858,35,29,69,3.586206896551724,179480,135746,381580,282302,381580,399138,207150,635154,116268,0,179480,135746,33.6,31.6
1,31,22,53,3.8181818181818175,22,31,43,2.096774193548387,0,236064,957642,282710,310896,0,1397646,298401,212820,0,0,0,37.6,40.0
1,37,24,45,3.4166666666666665,24,37,28,1.4054054054054057,0,83776,117300,115392,134108,156672,251408,108528,0,181622,165312,174218,34.4,35.2
0,7,24,11,0.75,24,7,27,7.285714285714286,91759,0,0,62570,115296,87494,61620,63640,0,0,145435,150064,37.6,36.0
0,20,35,28,1.3714285714285714,35,20,51,4.3,218310,138164,143819,562946,0,285464,308011,538450,92488,260176,218310,423628,34.4,37.6
0,17,32,16,1.03125,32,17,44,4.470588235294118,117408,290958,144040,148382,160419,196905,93203,361839,50175,93423,227652,197535,35.2,36.8
1,13,3,11,8.0,3,13,6,0.6923076923076923,294320,82984,145202,173804,0,70470,83072,71220,62130,63740,294320,153454,34.2,34.4
0,27,39,53,2.051282051282051,39,27,69,4.0,528962,216435,720738,628436,0,727640,291703,305864,0,293726,528962,972921,39.2,34.4
0,6,17,7,0.7647058823529411,17,6,21,6.333333333333333,0,71170,88550,117287,106184,92840,51777,147407,88550,0,106184,133890,36.0,33.6
1,29,23,46,3.260869565217391,23,29,31,1.862068965517241,342878,462253,0,0,251872,176428,0,145587,0,0,594750,638681,35.0,35.2
1,29,18,60,4.944444444444445,18,29,25,1.4827586206896552,0,230830,103968,132132,179788,142688,141531,244836,103968,0,385003,373518,31.8,33.6
1,26,9,32,6.444444444444445,9,26,7,0.6153846153846154,90013,0,52929,24773,102064,111780,67320,64260,87673,24773,90013,111780,35.0,34.2
1,30,27,43,2.703703703703704,27,30,47,2.466666666666667,0,286233,214965,427556,253552,0,262496,173684,349775,245696,134810,468093,34.4,33.6
1,24,14,36,4.285714285714286,14,24,26,1.6666666666666667,269005,90024,0,112548,373761,352954,355493,173264,0,112548,435031,179690,34.4,34.2
0,26,24,30,2.333333333333333,23,26,49,2.769230769230769,296673,0,70150,164458,0,216525,108672,336196,70150,0,405345,216525,35.2,35.2
1,33,27,66,3.6666666666666665,27,33,48,2.272727272727273,0,235568,143624,374060,507376,0,249424,258272,143624,115788,257792,235568,35.0,31.8
1,36,17,33,4.0588235294117645,17,36,23,1.1111111111111112,111792,108612,69430,110076,91520,0,140972,67300,0,0,272742,218688,35.2,38.4
